"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"1",1,"Minnesota Timberwolves",67,241.5,41.4,91.3,0.453,14.7,41.7,0.352,26.7,49.6,0.538,17.3,22.6,0.767,11.6,33.1,44.7,25.6,8.8,5.9,14.6,21.8,114.7
"2",2,"Milwaukee Bucks",67,240.7,41.4,89.1,0.464,14.2,39,0.366,27.1,50.2,0.541,17.6,22.7,0.775,10.4,36.5,46.9,23.6,7.6,4,13.5,18.3,114.6
"3",3,"Charlotte Hornets",67,243,42.2,92,0.458,13.7,38.3,0.357,28.5,53.7,0.531,16.1,21.9,0.735,11.1,34.1,45.2,27.1,8.7,4.9,13.4,20,114.2
"4",4,"Memphis Grizzlies",67,241.1,43.1,93.8,0.459,11.1,32.5,0.34,32,61.3,0.522,17,23.2,0.733,14,35.2,49.2,25.3,9.9,6.3,13.2,19.5,114.2
"5",5,"Utah Jazz",65,240.4,40.7,86,0.473,14.7,40.4,0.363,26,45.6,0.569,17.7,22.8,0.779,10.4,35.8,46.2,22.6,7.1,4.8,14.2,18.9,113.7
"6",6,"Phoenix Suns",66,240.4,43,89.5,0.481,11.5,31.7,0.363,31.5,57.8,0.545,16.1,20.2,0.796,9.8,35.8,45.6,27.1,8.6,4.4,12.9,19.3,113.7
"7",7,"San Antonio Spurs",66,241.9,43.7,93.2,0.469,11.1,31.4,0.352,32.7,61.8,0.529,14.2,19.2,0.741,11,34.2,45.2,28.2,7.7,5,12.7,18.2,112.7
"8",8,"Chicago Bulls",66,240.4,42.1,87,0.484,10.9,29.2,0.374,31.2,57.8,0.54,17.3,21.2,0.814,8.6,34.3,42.9,24.2,7.1,4.4,12.9,18.8,112.5
"9",9,"Atlanta Hawks",65,240.4,41.1,87.8,0.468,12.5,33.7,0.372,28.6,54.2,0.528,17.8,22.1,0.804,9.9,34.2,44.1,24.2,6.8,4.4,12,18.6,112.5
"10",10,"Denver Nuggets",66,241.1,41.2,86.4,0.476,12.8,36.5,0.352,28.3,49.9,0.567,16,20.3,0.791,9,35.2,44.2,27.4,7.4,3.7,14.4,19.6,111.2
"11",11,"Golden State Warriors",66,240.8,40.6,86.7,0.469,14.5,39.8,0.363,26.2,46.8,0.559,15.5,20.3,0.761,9.7,35.7,45.5,27.3,9.3,4.7,15.1,20.6,111.2
"12",12,"Brooklyn Nets",66,240.8,41.4,88.5,0.467,11.3,31.8,0.354,30.1,56.7,0.531,17.1,21.3,0.802,10.2,34,44.2,24.8,6.9,5.2,13.9,20.1,111.1
"13",13,"Los Angeles Lakers",65,243.8,41.4,88.9,0.465,12,34.5,0.348,29.3,54.4,0.539,16.2,22.3,0.727,9.6,34.9,44.5,23.9,8,5.7,14.8,20,110.9
"14",14,"Indiana Pacers",67,243,41,89.2,0.46,11.9,35.2,0.34,29.1,54,0.538,16.3,21.5,0.759,11.1,33.7,44.8,24.8,6.9,5.7,14.5,20.3,110.3
"15",15,"Sacramento Kings",68,241.1,40.6,88.6,0.458,11.4,33.4,0.342,29.2,55.2,0.529,17.4,22.8,0.763,10,33.5,43.5,23.5,7.2,4.5,14.2,19.3,110
"16",16,"Boston Celtics",67,243,40,87.4,0.457,12.7,36.6,0.346,27.3,50.9,0.536,17.1,21,0.814,10.8,35.5,46.3,24.1,7.2,6.1,13.9,18.6,109.7
"17",17,"Miami Heat",67,242.6,39.6,85.4,0.463,13.3,35.4,0.376,26.3,50,0.525,16.9,21,0.807,10.4,33.9,44.3,25.7,7.5,3.4,14.7,20.5,109.4
"18",18,"Houston Rockets",66,241.1,39,86.3,0.452,13.4,39,0.345,25.6,47.4,0.54,17.6,24.7,0.711,9.7,32.5,42.2,23.1,7.3,4.5,16.7,20.5,109
"19",19,"Philadelphia 76ers",64,241.6,39.2,84.6,0.464,11.1,31.2,0.357,28.1,53.4,0.526,18.9,23.1,0.818,8.4,33.7,42.1,23.2,7.6,5.5,12.4,19.5,108.5
"20",20,"Toronto Raptors",65,241.9,40.2,90.9,0.442,12,34.1,0.352,28.2,56.8,0.497,16,21.2,0.753,13.2,31.7,44.9,21.8,9,4.6,12.7,19.8,108.4
"21",21,"Washington Wizards",64,242.3,40.4,86.2,0.468,10.5,30.9,0.338,29.9,55.3,0.541,16.9,21.6,0.784,9.2,34.3,43.4,24.6,6.4,5,13.3,19.1,108.1
"22",22,"New Orleans Pelicans",66,241.1,39.6,87.7,0.452,10.7,32.6,0.329,28.9,55.1,0.525,17.7,22.5,0.786,11.5,33.9,45.4,24.9,7.8,4.2,14.3,20,107.7
"23",23,"Los Angeles Clippers",68,240.7,39.7,87.5,0.454,12.5,34,0.367,27.3,53.5,0.51,15,19.2,0.785,9.1,35.2,44.3,23.5,7.5,4.8,14.2,18.7,106.9
"24",24,"Portland Trail Blazers",65,240.4,38.4,86.8,0.442,13.2,37.6,0.35,25.2,49.2,0.512,17,22.2,0.763,10.1,33.4,43.5,22.6,7.6,4.5,14,20.5,106.9
"25",25,"Cleveland Cavaliers",65,240,39.5,84.6,0.467,11.6,33.1,0.351,27.9,51.5,0.542,16.3,21.5,0.758,10.4,34.4,44.7,25.2,7.2,4.3,14.8,17.1,106.9
"26",26,"Dallas Mavericks",66,241.1,39.1,85.7,0.456,12.8,37.2,0.343,26.3,48.6,0.541,15.8,20.7,0.763,9.4,33.7,43.1,23.3,7,4.1,12.4,19.9,106.7
"27",27,"New York Knicks",66,241.5,37.7,86.4,0.436,13,36.7,0.354,24.7,49.8,0.497,17.5,23.4,0.745,11.4,34.9,46.3,21.4,6.8,4.9,13.5,20.5,105.8
"28",28,"Orlando Magic",67,240.7,38.1,87.8,0.434,11.9,36.2,0.328,26.2,51.7,0.508,15.8,20,0.791,9,34.9,43.9,23.2,6.9,4.6,14.7,19.8,103.8
"29",29,"Detroit Pistons",66,241.5,37.8,88.8,0.426,11.1,34.3,0.323,26.7,54.5,0.49,16.9,21.8,0.775,11.2,31.9,43.1,22.9,7.6,4.8,14.4,21.9,103.6
"30",30,"Oklahoma City Thunder",66,241.5,37.9,89.5,0.423,11.7,37.3,0.314,26.2,52.2,0.501,14.9,19.5,0.762,10.3,35.5,45.8,21.7,7.8,4.6,13.7,18.3,102.3
"31",NA,"League Average",66,241.4,40.4,88.1,0.458,12.3,35.2,0.35,28,53,0.529,16.7,21.6,0.772,10.4,34.3,44.7,24.4,7.6,4.8,13.9,19.6,109.7
