"","Var.1","Var.2","Var.3","Var.4","Var.5","Var.6","Var.7","Var.8","Var.9","Var.10","Var.11","Var.12","Var.13","Var.14","Var.15","Var.16","Var.17","Var.18","Offense.Four.Factors","Offense.Four.Factors.1","Offense.Four.Factors.2","Offense.Four.Factors.3","Var.23","Defense.Four.Factors","Defense.Four.Factors.1","Defense.Four.Factors.2","Defense.Four.Factors.3","Var.28","Var.29","Var.30","Var.31"
"11","10","Denver Nuggets","27.6","37","26","37","26","2.84","-0.28","2.56","112.9","110.0","+2.9","97.6",".227",".424",".581",NA,".549","13.1","21.4",".179",NA,".531","12.1","78.5",".181",NA,"Ball Arena","472,159","16,281"
"12","11","Philadelphia 76ers","26.6","39","24","36","27","2.24","-0.18","2.06","112.1","109.8","+2.3","96.0",".272",".369",".572",NA,".529","11.6","19.6",".222",NA,".517","12.2","76.5",".190",NA,"Wells Fargo Center","634,034","20,453"
"13","12","Minnesota Timberwolves","24.1","36","29","37","28","2.02","0.11","2.12","113.0","111.1","+1.9","100.4",".243",".454",".565",NA,".532","12.5","24.9",".186",NA,".531","14.5","74.6",".230",NA,"Target Center","504,970","15,780"
"14","13","Chicago Bulls","26.3","39","25","35","29","1.66","-0.52","1.13","113.9","112.2","+1.7","98.6",".240",".338",".584",NA,".548","11.9","20.4",".195",NA,".533","11.9","78.2",".192",NA,"United Center","706,072","20,767"
"15","14","Toronto Raptors","24.6","34","29","34","29","1.13","-0.09","1.04","111.8","110.7","+1.1","96.2",".231",".377",".541",NA,".509","11.3","27.9",".174",NA,".535","14.6","75.2",".201",NA,"Scotiabank Arena","369,143","11,536"
"16","15","Atlanta Hawks","26.1","31","32","33","30","0.81","0.31","1.12","115.4","114.6","+0.8","97.5",".252",".382",".577",NA,".540","11.0","22.7",".203",NA,".542","11.3","77.6",".173",NA,"State Farm Arena","516,503","16,141"
"17","16","Los Angeles Clippers","27.6","34","31","32","33","-0.20","0.07","-0.14","108.5","108.7","-0.2","98.5",".219",".388",".559",NA,".527","13.0","20.5",".172",NA,".509","12.3","74.7",".164",NA,"Crypto.com Arena","532,411","16,638"
"18","17","San Antonio Spurs","24.8","24","40","32","32","-0.22","0.10","-0.12","111.8","112.0","-0.2","100.0",".203",".337",".554",NA,".528","11.0","23.7",".151",NA,".532","12.1","75.2",".171",NA,"AT&T Center","436,488","14,550"
"19","18","Charlotte Hornets","25.6","32","33","32","33","-0.31","0.01","-0.29","112.2","112.5","-0.3","100.5",".237",".417",".561",NA,".533","11.6","23.2",".174",NA,".538","13.2","75.1",".189",NA,"Spectrum Center","528,203","17,039"
"20","19","Brooklyn Nets","29.1","32","32","30","34","-0.98","0.02","-0.96","111.5","112.5","-1.0","98.9",".239",".359",".565",NA,".528","12.3","23.3",".192",NA,".521","11.7","75.6",".195",NA,"Barclays Center","532,336","17,172"
"21","20","New Orleans Pelicans","25.7","27","36","29","34","-1.30","0.42","-0.88","110.4","111.7","-1.3","96.9",".256",".373",".552",NA,".513","12.9","26.0",".203",NA,".535","12.5","78.0",".195",NA,"Smoothie King Center","496,385","15,512"
"22","21","Los Angeles Lakers","30.6","28","35","27","36","-2.13","-0.26","-2.38","108.9","111.0","-2.1","100.1",".250",".388",".562",NA,".533","13.1","21.0",".182",NA,".530","12.6","75.9",".188",NA,"Crypto.com Arena","651,418","18,612"
"23","22","New York Knicks","26.3","25","38","27","36","-2.16","0.21","-1.95","108.8","111.0","-2.2","96.1",".269",".426",".545",NA,".509","12.4","24.7",".200",NA,".522","11.6","78.6",".197",NA,"Madison Square Garden (IV)","586,775","18,337"
"24","23","Indiana Pacers","26.5","22","43","28","37","-2.38","0.12","-2.27","111.1","113.5","-2.4","97.7",".241",".395",".557",NA,".524","12.8","25.1",".182",NA,".537","11.8","76.9",".203",NA,"Gainbridge Fieldhouse","467,118","14,155"
"25","24","Washington Wizards","26.0","28","34","26","36","-2.77","0.17","-2.61","110.2","113.1","-2.9","96.7",".249",".358",".563",NA,".527","12.3","21.3",".195",NA,".518","10.7","76.1",".205",NA,"Capital One Arena","497,406","15,073"
"26","25","Sacramento Kings","25.7","24","42","23","43","-5.00","0.18","-4.82","109.7","114.7","-5.0","99.9",".255",".376",".557",NA,".522","12.6","22.4",".195",NA,".547","11.8","76.1",".176",NA,"Golden 1 Center","449,833","13,631"
"27","26","Portland Trail Blazers","26.4","25","38","21","42","-5.41","0.85","-4.56","109.5","115.0","-5.5","98.2",".253",".435",".557",NA,".523","12.7","22.6",".193",NA,".555","12.4","78.7",".203",NA,"Moda Center","581,844","17,113"
"28","27","Oklahoma City Thunder","22.6","20","43","18","45","-7.10","0.29","-6.80","103.1","110.2","-7.1","98.4",".217",".414",".520",NA,".487","12.3","21.6",".166",NA,".524","12.2","76.3",".163",NA,"Paycom Center","436,952","14,095"
"29","28","Orlando Magic","23.4","16","49","17","48","-8.06","0.33","-7.74","104.2","112.3","-8.1","99.3",".225",".411",".537",NA,".502","13.2","19.9",".178",NA,".533","12.0","76.7",".194",NA,"Amway Center","432,200","14,903"
"30","29","Detroit Pistons","23.7","17","47","15","49","-9.13","0.44","-8.68","104.5","113.7","-9.2","98.5",".246",".387",".525",NA,".486","12.7","23.8",".191",NA,".545","13.4","75.4",".218",NA,"Little Caesars Arena","481,364","15,528"
"31","30","Houston Rockets","24.6","15","48","15","48","-9.56","0.45","-9.11","107.2","116.7","-9.5","100.8",".287",".452",".559",NA,".528","14.7","21.8",".203",NA,".557","12.4","75.0",".206",NA,"Toyota Center","443,142","15,281"
"32","","League Average","26.4","","","32","32","0.00","0.00","0.00","110.9","110.9","","98.2",".244",".399",".561",NA,".528","12.5","23.2",".188",NA,".528","12.5","76.8",".188",NA,"","531,870","16,673"
