"","Var.1","Var.2","Var.3","Var.4","Var.5","Var.6","Var.7","Var.8","Var.9","Var.10","Var.11","Var.12","Var.13","Var.14","Var.15","Var.16","Var.17","Var.18","Offense.Four.Factors","Offense.Four.Factors.1","Offense.Four.Factors.2","Offense.Four.Factors.3","Var.23","Defense.Four.Factors","Defense.Four.Factors.1","Defense.Four.Factors.2","Defense.Four.Factors.3","Var.28","Var.29","Var.30","Var.31"
"16","15","Chicago Bulls","26.3","42","30","37","35","0.58","-0.24","0.34","113.3","112.7","+0.6","98.6",".242",".335",".579",NA,".543","11.7","20.3",".196",NA,".536","12.0","78.3",".196",NA,"United Center","749,577","20,822"
"17","16","Charlotte Hornets","25.6","37","35","37","35","0.40","0.03","0.43","113.3","112.9","+0.4","100.3",".238",".419",".567",NA,".539","11.5","23.1",".176",NA,".540","13.2","74.8",".188",NA,"Spectrum Center","612,797","17,022"
"18","17","Brooklyn Nets","29.2","38","34","37","35","0.38","0.04","0.42","113.1","112.8","+0.3","98.8",".242",".358",".574",NA,".538","12.4","23.7",".194",NA,".522","11.7","75.3",".199",NA,"Barclays Center","603,993","17,257"
"19","18","San Antonio Spurs","24.7","28","44","34","38","-0.97","0.11","-0.86","111.7","112.6","-0.9","100.2",".210",".342",".552",NA,".525","11.1","23.8",".157",NA,".535","12.2","74.9",".175",NA,"AT&T Center","547,812","14,806"
"20","19","New York Knicks","26.2","30","42","34","38","-0.86","0.24","-0.63","109.7","110.6","-0.9","96.1",".278",".421",".547",NA,".511","12.3","25.1",".207",NA,".520","11.5","78.6",".199",NA,"Madison Square Garden (IV)","664,424","18,456"
"21","20","New Orleans Pelicans","25.6","30","42","33","39","-1.32","0.38","-0.94","111.0","112.4","-1.4","97.3",".257",".369",".554",NA,".516","12.7","26.5",".202",NA,".541","12.7","78.3",".198",NA,"Smoothie King Center","561,328","15,592"
"22","21","Los Angeles Clippers","27.5","36","38","34","40","-1.35","0.10","-1.25","108.6","110.0","-1.4","97.9",".220",".388",".557",NA,".524","12.6","20.5",".173",NA,".515","12.1","74.6",".168",NA,"Crypto.com Arena","584,183","16,691"
"23","22","Indiana Pacers","26.3","25","47","31","41","-2.21","0.05","-2.15","112.1","114.3","-2.2","97.9",".239",".394",".561",NA,".529","12.8","25.5",".182",NA,".539","11.7","76.7",".205",NA,"Gainbridge Fieldhouse","512,278","14,230"
"24","23","Los Angeles Lakers","30.5","31","41","30","42","-2.63","-0.28","-2.90","109.7","112.3","-2.6","100.1",".249",".392",".564",NA,".535","12.9","21.2",".181",NA,".535","12.5","75.3",".191",NA,"Crypto.com Arena","688,643","18,612"
"25","24","Washington Wizards","26.0","30","41","28","43","-3.31","0.03","-3.28","110.9","114.3","-3.4","96.8",".258",".358",".566",NA,".529","12.1","21.1",".202",NA,".526","10.7","76.3",".204",NA,"Capital One Arena","547,145","15,198"
"26","25","Sacramento Kings","25.7","25","48","25","48","-5.38","0.39","-4.99","109.9","115.3","-5.4","99.9",".260",".378",".560",NA,".524","12.5","21.8",".200",NA,".551","11.8","76.3",".180",NA,"Golden 1 Center","543,953","13,948"
"27","26","Portland Trail Blazers","26.0","27","44","21","50","-6.82","0.68","-6.14","109.0","115.9","-6.9","98.4",".258",".425",".554",NA,".519","12.7","22.8",".196",NA,".554","12.4","77.9",".217",NA,"Moda Center","599,368","17,125"
"28","27","Orlando Magic","23.3","20","53","20","53","-7.70","0.38","-7.32","104.4","112.1","-7.7","99.3",".230",".412",".538",NA,".502","13.1","19.9",".182",NA,".531","11.9","77.1",".195",NA,"Amway Center","537,052","14,918"
"29","28","Oklahoma City Thunder","22.5","20","52","19","53","-7.92","0.47","-7.44","104.0","112.0","-8.0","98.6",".220",".419",".525",NA,".492","12.3","21.8",".168",NA,".531","11.9","76.0",".166",NA,"Paycom Center","516,411","14,345"
"30","29","Detroit Pistons","23.7","19","53","18","54","-8.38","0.45","-7.92","105.4","113.8","-8.4","98.3",".251",".388",".530",NA,".491","12.7","23.6",".195",NA,".542","13.1","75.4",".224",NA,"Little Caesars Arena","548,564","15,673"
"31","30","Houston Rockets","24.4","18","54","18","54","-9.21","0.52","-8.69","107.6","116.7","-9.1","100.8",".285",".447",".563",NA,".532","14.6","21.3",".202",NA,".555","12.3","74.8",".203",NA,"Toyota Center","558,106","15,503"
"32","","League Average","26.3","","","36","36","0.00","0.00","0.00","111.4","111.4","","98.2",".247",".399",".563",NA,".529","12.4","23.2",".191",NA,".529","12.4","76.8",".191",NA,"","605,000","16,774"
