"","Var.1","Var.2","Var.3","Var.4","Var.5","Var.6","Var.7","Var.8","Var.9","Var.10","Var.11","Var.12","Var.13","Var.14","Var.15","Var.16","Var.17","Var.18","Offense.Four.Factors","Offense.Four.Factors.1","Offense.Four.Factors.2","Offense.Four.Factors.3","Var.23","Defense.Four.Factors","Defense.Four.Factors.1","Defense.Four.Factors.2","Defense.Four.Factors.3","Var.28","Var.29","Var.30","Var.31"
"15","14","Minnesota Timberwolves","24.1","23","23","24","22","1.00","0.11","1.11","110.4","109.4","+1.0","99.9",".230",".455",".550",NA,".519","13.0","26.1",".174",NA,".526","14.8","74.8",".227",NA,"Target Center","361,837","15,732"
"16","15","Toronto Raptors","24.6","22","22","23","21","0.66","0.48","1.14","111.1","110.4","+0.7","95.9",".223",".385",".533",NA,".501","11.2","28.7",".169",NA,".533","14.8","74.9",".204",NA,"Scotiabank Arena","311,611","12,984"
"17","16","Charlotte Hornets","25.8","26","21","23","24","-0.11","-0.07","-0.18","112.4","112.5","-0.1","100.6",".220",".414",".563",NA,".537","11.5","22.4",".162",NA,".541","13.3","75.5",".184",NA,"Spectrum Center","331,357","16,568"
"18","17","Atlanta Hawks","26.1","21","25","22","24","-0.46","0.18","-0.28","114.3","114.7","-0.4","97.4",".252",".383",".573",NA,".535","11.3","22.8",".203",NA,".540","11.0","77.7",".172",NA,"State Farm Arena","353,136","16,052"
"19","18","New York Knicks","26.5","23","25","23","25","-0.40","-0.44","-0.84","108.9","109.3","-0.4","95.1",".253",".426",".546",NA,".512","12.4","24.3",".190",NA,".515","11.8","78.4",".184",NA,"Madison Square Garden (IV)","474,065","18,233"
"20","19","San Antonio Spurs","25.0","17","30","23","24","-0.66","-0.05","-0.71","109.9","110.6","-0.7","99.8",".200",".333",".544",NA,".519","11.1","23.9",".146",NA,".527","12.3","75.3",".161",NA,"AT&T Center","343,038","14,293"
"21","20","Indiana Pacers","27.0","17","31","22","26","-0.98","0.75","-0.23","110.5","111.5","-1.0","96.9",".236",".404",".556",NA,".523","12.8","24.3",".182",NA,".527","12.1","77.2",".208",NA,"Gainbridge Fieldhouse","332,289","13,845"
"22","21","Los Angeles Clippers","27.7","23","25","22","26","-1.21","0.23","-0.98","106.9","108.1","-1.2","98.1",".218",".399",".552",NA,".520","13.1","20.1",".171",NA,".504","12.4","73.8",".157",NA,"Crypto.com Arena","440,293","16,307"
"23","22","Los Angeles Lakers","31.0","23","24","22","25","-1.34","-0.65","-1.99","108.8","110.1","-1.3","100.6",".247",".388",".562",NA,".532","13.1","21.0",".182",NA,".523","12.9","76.0",".194",NA,"Crypto.com Arena","504,991","18,703"
"24","23","Washington Wizards","26.1","23","24","20","27","-2.13","0.12","-2.01","109.8","112.0","-2.2","97.2",".255",".362",".561",NA,".525","12.2","21.1",".198",NA,".517","10.8","77.3",".202",NA,"Capital One Arena","368,065","15,336"
"25","24","Portland Trail Blazers","27.0","20","26","18","28","-3.59","1.01","-2.58","110.5","114.1","-3.6","97.9",".257",".437",".562",NA,".526","12.7","22.9",".198",NA,".552","12.4","78.5",".189",NA,"Moda Center","422,559","16,902"
"26","25","Sacramento Kings","25.5","18","30","18","30","-4.00","0.09","-3.91","110.1","114.1","-4.0","99.7",".252",".378",".556",NA,".523","12.4","22.9",".190",NA,".535","11.5","74.9",".179",NA,"Golden 1 Center","381,792","13,635"
"27","26","New Orleans Pelicans","25.7","18","28","17","29","-4.02","0.51","-3.51","108.4","112.5","-4.1","97.1",".250",".379",".541",NA,".502","12.8","25.7",".196",NA,".542","12.2","78.9",".192",NA,"Smoothie King Center","337,761","15,353"
"28","27","Oklahoma City Thunder","22.7","14","33","13","34","-7.34","0.32","-7.02","102.5","110.0","-7.5","98.1",".216",".421",".515",NA,".481","12.0","21.5",".165",NA,".521","11.9","76.4",".162",NA,"Paycom Center","318,946","13,867"
"29","28","Houston Rockets","24.9","14","33","13","34","-7.96","0.13","-7.83","107.1","115.0","-7.9","100.9",".285",".448",".561",NA,".530","14.9","21.7",".204",NA,".543","12.1","75.3",".202",NA,"Toyota Center","309,039","15,452"
"30","29","Orlando Magic","23.6","9","39","12","36","-8.52","0.27","-8.26","103.3","111.9","-8.6","98.6",".225",".413",".531",NA,".496","13.3","20.5",".175",NA,".533","12.2","76.7",".192",NA,"Amway Center","304,708","15,235"
"31","30","Detroit Pistons","23.5","11","35","10","36","-9.65","0.49","-9.17","102.7","112.4","-9.7","98.9",".250",".404",".525",NA,".485","13.4","21.8",".194",NA,".544","13.6","76.5",".208",NA,"Little Caesars Arena","309,104","14,719"
"32","","League Average","26.4","","","24","23","0.00","0.00","0.00","110.0","110.0","","98.1",".239",".402",".557",NA,".524","12.6","23.1",".185",NA,".524","12.6","76.9",".185",NA,"","388,733","16,565"
