"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"1",1,"Boston Celtics",74,242.7,37.9,88,0.431,11.8,35,0.336,26.1,53,0.493,16.2,20.6,0.786,10.5,33.6,44.1,21.4,7.4,4.5,13.9,19.2,103.8
"2",2,"Dallas Mavericks",73,241,38.8,85.2,0.456,10.8,32,0.337,28,53.2,0.527,15.6,20.6,0.759,9.6,34.5,44.2,23.3,6.9,3.8,13.4,20.1,104
"3",3,"Cleveland Cavaliers",72,240.7,39.3,87.4,0.45,11.6,33.2,0.349,27.8,54.2,0.512,14.4,18.7,0.769,10.6,32.4,43,23.8,8.7,4.6,13.7,20,104.6
"4",4,"Golden State Warriors",73,240.7,37.8,86.4,0.437,12.3,36.2,0.339,25.5,50.2,0.508,17.1,22.6,0.756,9.6,32.9,42.5,22.9,7.9,4,14.6,17.9,105
"5",5,"Miami Heat",73,242.4,37.4,83.9,0.445,13,38.1,0.341,24.4,45.8,0.532,17.4,22.4,0.775,9.5,32.4,41.9,23.1,7.3,4.2,15.1,20.7,105.1
"6",6,"Phoenix Suns",73,240.7,39.2,88.7,0.442,11.6,34.3,0.337,27.6,54.4,0.508,16.7,21.9,0.76,10.5,33.7,44.2,22.6,7.5,3.9,14.6,19,106.6
"7",7,"Philadelphia 76ers",72,241.7,39.5,86.7,0.455,11.3,33,0.342,28.2,53.7,0.525,16.4,21.3,0.771,10.4,34.4,44.8,23.3,6.4,4.6,13.1,19.4,106.7
"8",8,"New York Knicks",73,241.4,38.5,86.4,0.446,12.8,37.3,0.344,25.7,49.1,0.523,17,22.5,0.759,9.5,34.4,43.9,24.2,7,4.8,12.5,20.3,106.9
"9",9,"Toronto Raptors",72,242.1,39.1,84.4,0.463,12.2,34.7,0.352,26.8,49.7,0.54,17,21.4,0.791,10.4,33.8,44.2,25.2,6.7,5.2,15.7,19.3,107.3
"10",10,"Utah Jazz",73,240.3,40.5,89.5,0.453,12,34.8,0.346,28.5,54.8,0.52,14.5,19.2,0.756,9.9,31.8,41.7,23.3,7.8,4.3,12,20.1,107.6
"11",11,"Los Angeles Clippers",74,241,40.6,90.4,0.449,11.8,34.1,0.345,28.8,56.2,0.513,15.1,19.3,0.783,11.9,35.4,47.3,24.1,7.7,4.1,13.6,18.5,108.1
"12",12,"Denver Nuggets",73,241.4,40.6,87.1,0.466,11.7,34.3,0.341,28.9,52.8,0.548,16,21.3,0.751,9.8,33,42.8,24.9,7.9,4.9,12.9,19.7,109
"13",13,"Memphis Grizzlies",73,241,40.1,88.6,0.453,12.2,34.6,0.352,27.9,54,0.517,17.1,22.1,0.773,10.1,33,43.1,25.1,7.2,6.2,14.9,19.7,109.5
"14",14,"New Orleans Pelicans",72,241,40,85.8,0.466,12.8,35.8,0.359,27.2,50.1,0.543,17,21.7,0.784,9.4,32.8,42.1,24.3,7.5,4.9,13.9,20.3,109.9
"15",15,"Oklahoma City Thunder",73,241.4,41.1,90.5,0.454,13.7,38.8,0.352,27.5,51.7,0.531,15,19.6,0.764,11.1,37.6,48.7,25.9,8.3,6,13.4,17.9,110.9
"16",16,"Milwaukee Bucks",72,240.7,40.9,90.5,0.452,14.3,40.6,0.352,26.6,49.8,0.534,15,20.1,0.747,10.1,34.3,44.3,25.4,7.3,4.3,13.1,19.6,111.1
"17",17,"Chicago Bulls",72,240.3,41.3,87.7,0.47,11.5,31.8,0.364,29.7,55.9,0.531,17.2,21.6,0.795,9.4,34.1,43.5,24.8,7.1,5,13.3,17.8,111.2
"18",18,"Washington Wizards",71,242.1,41.1,88.9,0.462,11.2,31.3,0.358,29.9,57.6,0.519,18.2,22.6,0.805,10.6,34.1,44.7,23.5,7.2,4.3,11.9,20.2,111.6
"19",19,"Orlando Magic",74,241,40.7,88.9,0.458,13.1,35.9,0.365,27.6,52.9,0.521,17.5,22.7,0.771,10.3,36.5,46.9,24.7,8,5.2,13.3,18.7,111.9
"20",20,"Brooklyn Nets",73,240.7,40.8,90.1,0.453,12.4,36.1,0.344,28.4,54.1,0.526,17.9,22.5,0.798,11.2,33,44.2,24,7.8,5,13.3,19.6,112
"21",21,"Minnesota Timberwolves",74,241.4,39.6,87.1,0.454,13,37.7,0.346,26.5,49.4,0.537,19.9,25.5,0.782,11.1,34.9,45.9,25.9,7.3,4.9,16.3,20.8,112.1
"22",22,"Atlanta Hawks",73,240.3,41.9,88.9,0.471,12.8,35.1,0.364,29.1,53.9,0.541,15.7,19.7,0.796,10.2,33.8,44,25.6,7.2,4.6,12.7,20.4,112.2
"23",23,"Detroit Pistons",73,241.4,40.7,86.2,0.472,11.9,32.5,0.365,28.8,53.6,0.536,19.2,24.9,0.77,10.4,35.8,46.2,25.1,7.4,5.1,14.6,19.9,112.4
